"","PWSID","cash_reserve_total.imputed","delinquent_num_acc.imputed","delinquent_amount_dollars.imputed","revenue_2020_Total.imputed","revenue_2019_Total.imputed","requested","responded","voluntary","tag","Service_Connections","Population","Fee_Code","Regulating_Agency","Water_System_Name","bill_freq","bill_freq_other","submetered_YN","expense_2019_Apr","expense_2019_May","expense_2019_Jun","expense_2019_Jul","expense_2019_Aug","expense_2019_Sep","expense_2019_Oct","expense_2019_Total","revenue_2019_Apr","revenue_2019_May","revenue_2019_Jun","revenue_2019_Jul","revenue_2019_Aug","revenue_2019_Sep","revenue_2019_Oct","revenue_2019_Total","expense_2020_Apr","expense_2020_May","expense_2020_Jun","expense_2020_Jul","expense_2020_Aug","expense_2020_Sep","expense_2020_Oct","expense_2020_Total","revenue_2020_Apr","revenue_2020_May","revenue_2020_Jun","revenue_2020_Jul","revenue_2020_Aug","revenue_2020_Sep","revenue_2020_Oct","revenue_2020_Total","comments_exp_rev","cash_reserve_restricted","cash_reserve_unrestricted","cash_reserve_total","months_before_assist","loans_YN","delinquent_num_acc","delinquent_amount_dollars","comments_cash_reserves","filename","single_multi","Zip Code","Less than $100","$100-$200","$200-$300","$300-$400","$400-$500","$500-$600","$600-$700","$700-$800","$800-$900","$900-$1000","More than $1000","Total number of delinquent residential accounts","Size","CES_3.0_Score","Median_12month_HH_income","Median_rent_pct_income","cash","cash_u","cash_u_days","cash_days","op_ratio","cash_score","ratio_score","month_score","risk_score_avg","Risk_label","Tier_Status Sep_","Tier_Status_Nov","County_Population","Jan_County_UE_%","Feb_County_UE_%","Mar_County_UE_%","Apr_County_UE_%","May_County_UE_%","Jun_County_UE_%","Jul_County_UE_%","Aug_County_UE_%","Sep_County_UE_%","Oct_County_UE_%","months_before_assist_num","fee_code_char","response","delinquent_num_acc_normalized","volunteered","loans_1.0","submetered_1.0","N","samples","respondedTotal","prob","base.weight","fpc","final.weight"
"324","CA5301101",60112.63,0,0,2903209.19,14612,"y","y","n","Bin A",32,131,"SC","DISTRICT 01 - KLAMATH","TREASURE CREEK WOODS MWC","A",NA,NA,277.5,1942.58,112.42,699.31,175.56,514,1309.55,NA,14612,NA,NA,NA,NA,NA,NA,14612,427.78,NA,434.1,198.03,907.69,481.9,277.71,NA,NA,NA,2265,14150,790,NA,NA,NA,NA,0,NA,60112.63,"F","N",0,0,"no impacts from SARS Cov2 novel coronavirus executive orders from the governor.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT01-KLAMATH\Complete\Survey_DISTRICT01-CA5301101-TREASURECREEKWOODSMWC.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",8.56,40139,38.1,60112.63,60112.63,NA,NA,NA,NA,NA,0,0,"very low",3,1,13354,0.0144525984723678,0.0145274824022765,0.0134791073835555,0.0340721881084319,0.0324247416504418,0.027781937996106,0.0301033398232739,0.0295791523139134,0.0287554290849184,0.0285307772951925,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"325","CA5400647",35000,0,0,10500,10500,"y","y","n","Bin A",32,95,"SC","DISTRICT 24 - TULARE","YOKOHL MUTUAL WATER CO","M",NA,NA,1430,1400.4,2065,1328,1499,1571,1607.61,10901.01,1500,1500,1500,1500,1500,1500,1500,10500,1125.09,1095.2,917.82,1016.91,1146.04,1444.29,1391.97,8137.32,1500,1500,1500,1500,1500,1500,1500,10500,NA,0,NA,35000,"E","N",0,0,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT24-TULARE\Complete\Survey_DISTRICT24-CA5400647-YOKOHLMUTUALWATERCO.xlsx","single","93221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",24.45,59408,27,35000,35000,920.450467721559,920.450467721559,1.29035112297415,0,2,1,1,"low",1,1,484423,0.0285886508278922,0.0298293020769039,0.0293710249100476,0.0641794464754977,0.0675855605534832,0.0679674581925301,0.0748911591728716,0.0720279590358014,0.0674018368244282,0.0638801212989474,5,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"326","CA5403212",10000,9,867.84,8978.84,8469.05,"y","y","n","Bin A",32,140,"DAVCS","DISTRICT 24 - TULARE","MONSON WATER SYSTEM","M",NA,NA,2707.05,3229.3,2691.28,7683.59,6032.21,2621.99,1973.02,26938.44,1104.02,1094.99,1192,1309.27,1443.84,967.83,1357.1,8469.05,2137.05,1752.8,2052.58,3006.22,2664.02,2610.31,1985.13,16208.11,1227.8,1094.99,1232.85,1217.85,1697.95,1082.85,1424.55,8978.84,"Monson accounts are a part of the Sultana CSD and serves an additional 135 customers. There were major expenses in 2019 due to a bladder failure.",0,10000,10000,"B","N",9,867.84,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT24-TULARE\Complete\Survey_DISTRICT24-CA5403212-MONSONWATERSYSTEM (1).xlsx","single","93618","6",1,1,NA,NA,NA,NA,NA,NA,NA,NA,8,"Small/Medium",39.61,54070.83,28.61,10000,10000,132.032667596654,132.032667596654,0.553972054730625,2,4,4,3.33333333333333,"medium high",1,1,484423,0.0285886508278922,0.0298293020769039,0.0293710249100476,0.0641794464754977,0.0675855605534832,0.0679674581925301,0.0748911591728716,0.0720279590358014,0.0674018368244282,0.0638801212989474,2,"DAVCS",1,0.28125,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,13.2222222222222
"327","CA2701918",19000,0,0,23411,19872,"y","y","n","Bin A",31,93,"SC","LPA57 - MONTEREY COUNTY","LOMAS DEL SOL MWS","M",NA,NA,2098,2662,2779,3382,3991,3555,2798,21265,1984,2497,2603,3152,3706,3309,2621,19872,2315,2912,3036,3676,4321,3859,3057,23176,1984,2938,3077,3798,4525,4004,3086,23411,NA,0,19000,19000,"F","N",0,0,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT05-MONTEREY\Complete\Survey_LPA57-CA2701918-LOMASDELSOLMWS.xlsx","single","95004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",18.77,112561.68,23.04,19000,19000,175.440110459096,175.440110459096,1.01013979979289,2,3,0,1.66666666666667,"medium",1,1,448732,0.0336169473093071,0.0335523207616127,0.0310207428933083,0.0837537773102877,0.0698345560379024,0.0613974488113172,0.0588926129627484,0.0555788310171773,0.0519486018380681,0.0505557883101718,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"328","CA2702409",2000,0,0,26748,26270,"y","y","n","Bin A",31,90,"SC","LPA57 - MONTEREY COUNTY","EL CAMINO WC INC","M",NA,NA,3400,3560,3850,3990,4010,3840,3620,26270,3400,3560,3850,3990,4010,3480,3620,26270,3550,3690,3980,4088,4110,3780,3550,26748,3550,3690,3980,4088,4110,3780,3550,26748,"Monthly expenses are covered by its users exactly. The water complany works to not have a profit and all additional expenses are covered by cash calls when needed.  The well company is owned by all its users.",0,2000,2000,"F","N",0,0,"Member owned well system, all are businesses.  The residneces associated with the water company are owned by two landlords and under corporations.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT05-MONTEREY\Complete\Survey_LPA57-CA2702409-ELCAMINOWCINC.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",32.02,76071,30.4,2000,2000,16.0011963511291,16.0011963511291,1,5,3,0,2.66666666666667,"medium high",1,1,448732,0.0336169473093071,0.0335523207616127,0.0310207428933083,0.0837537773102877,0.0698345560379024,0.0613974488113172,0.0588926129627484,0.0555788310171773,0.0519486018380681,0.0505557883101718,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"329","CA3900733",31000,0,0,9044,9044,"y","y","n","Bin A",31,75,"SC","LPA69 - SAN JOAQUIN COUNTY","COUNTRY CLUB VISTA MUTUAL WATER CO","O","Bills twice a year: June 30 and December 31",NA,1070,1070,1070,1070,1070,1070,1070,7490,1292,1292,1292,1292,1292,1292,1292,9044,1070,1070,1070,1070,1070,1070,1070,7490,1292,1292,1292,1292,1292,1292,1292,9044,"monthly expenses: (($500/individual dwelling)*(31 dwellings) comes out to about $15,000/year for the entire water system. Monthly expenses: certified water operator, PG&E electrical, and lab fees.",0,31000,31000,"F","N",0,0,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT10-STOCKTON\Complete\Survey_LPA69-CA3900733-COUNTRYCLUBVISTAMUTUALWATERCO_complete.xlsx","single","95258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",28.71,71775,24.8,31000,31000,885.714285714286,885.714285714286,1.20747663551402,0,2,0,0.666666666666667,"low",1,1,782545,0.0151927365199445,0.014771035531503,0.0145691302097643,0.0729823843996192,0.0691129583602221,0.0680037569724425,0.0730092199170655,0.0713300832539982,0.0687180928892268,0.0632998741286444,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"330","CA4900644",53592144,0,0,1452494,1043956.79,"y","y","n","Bin A",31,70,"SC","DISTRICT 18 - SONOMA","BRIDGEHAVEN PARK","A",NA,"Y",922,730,1108,4432,2712,3960,1526,NA,760,760,760,760,760,760,760,NA,1435,500,805,695,500,680,1954,NA,760,760,760,760,760,760,760,NA,"10 of the units are submetered, the rest are not. Regardless of submeters, everyone pays a flat rate.",849,1000,NA,"F","N",0,0,"Water payments are paid through rent. There have been no delinquencies in rent payments and therefore, no delinquencies in water payments.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT18-SONOMA\Complete\Survey_DISTRICT18-CA4900644-BRIDGEHAVENPARKcomplete.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",6.7,62083,34.2,NA,1000,NA,NA,NA,NA,NA,0,0,"very low",1,1,496668,0.00637447953159857,0.00617313779023412,0.00682548503225495,0.0770554978375897,0.0679931060587757,0.0620656051930062,0.0613850701071943,0.0592830623273495,0.0552099188995466,0.0503777171067997,6,"SC",1,0,0,0,1,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"331","CA4900793",10000,0,0,9000,9000,"y","y","n","Bin A",29,60,"SC","DISTRICT 18 - SONOMA","VINEHILL VISTAS MUTUAL WATER COMPANY","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,16451,NA,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA,11751,NA,NA,NA,NA,NA,NA,NA,9000,"1. $16,451.00 included ""one time expenses"" in the amount of $4700.  Average montly expenses equal $1370 ($979 without the ""one time expenses"".
2. This is a littled under their average of $1450 per month (29 houses x $50) because there were a lot of payments in the first quarter.
3. Expenses were lower without the ""one time expenses"" that occured in 2019.
4. Revenue from April to October 2020 roughly the same as 2019.",0,NA,10000,"F","N",0,0,"5.  System did not know difference between restricted vs unrestricted.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT18-SONOMA\Complete\Survey_DISTRICT18-CA4900793-VINEHILLVISTASMUTUALWATERCOMPANYcomplete.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",7.04,73750,26.7,10000,10000,182.112160667177,182.112160667177,0.765892264488129,1,4,0,1.66666666666667,"medium",1,1,496668,0.00637447953159857,0.00617313779023412,0.00682548503225495,0.0770554978375897,0.0679931060587757,0.0620656051930062,0.0613850701071943,0.0592830623273495,0.0552099188995466,0.0503777171067997,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"332","CA3400397",1392904,308,686.5,501168,18690,"y","y","n","Bin A",28,32,"SC","LPA64 - SACRAMENTO COUNTY","LAGUNA VILLAGE RV PARK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"the District received an email (dated 11/9/2020) from the LPA stating that the contact (Bill Mattos 916-206-6662) was unable to contacted.  District staff attempted to call the water system.  District staff received a Verizon cell phone message that the phone had restrictions.  The call did not go through, and there was no way to leave a message.  In addition, District staff do not have an email address for the water system.  District staff tried to look the water system up online and was unable to find an alternate phone number or contact for the water system.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT09-SACRAMENTO\Complete\Survey_LPA64-CA3400397-LAGUNAVILLAGERVPARK.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4,62319,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1567975,0.00805497536631643,0.0077303528436359,0.00807921044659513,0.0665144533554425,0.0679640938152713,0.0661617691608603,0.0711650377078716,0.0710221782872814,0.0681994292000829,0.0615430730719559,NA,"SC",1,NA,0,NA,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"333","CA4900653",68160,0,0,13553,19872,"y","y","n","Bin A",28,65,"SC","DISTRICT 18 - SONOMA","LONE PINE MUTUAL WATER COMPANY","Q",NA,NA,1310,384,1246,542,542,1203,562,5789,NA,NA,8400,NA,NA,8400,NA,NA,1373,547,622,688,657,662,648,13444,NA,NA,8655,NA,NA,8810,NA,NA,"2. Q1 due April 20  $8,400;  Q2 due July 20 $8,400; Q3 due Oct. 20  $8,400.
3. Includes the unusual expense for a major water leak repair $8,246.
4. Q1 due April 20  $8,513;  Q2 due July 20 $8,655;  Q3 due Oct. 20  $8,810.",0,NA,68160,"F","N",0,0,"System does not foresee the need to request financial assistance due to the COVID-19 pandemic.  Even with several large expenses for water system repairs over the past three years, system's reserves have been slowly, but steadily, growing.
No loans needed. No loss of revenue occurred in 2020. In fact, system says there was a slight increase in revenue (up by $788 during the period in question) due to a customer-approved rate structure change that added a surcharge on the bills of the heavier water users as a mechanism for encouraging water conservation.
Each month system adds a surcharge amounting to $2.00 for every 100 cubic feet of water consumed in excess of 125% of the median amount used by the 28 households.
The running of this water system has not been impacted by COVID-19.
System did not know difference between restricted v nonrestricted.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT18-SONOMA\Complete\Survey_DISTRICT18-CA4900653-LONEPINEMUTUALWATERCOMPANYcomplete.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",10.07,95761,24.8,68160,68160,1084.96280868789,1084.96280868789,NA,0,NA,0,0,"very low",1,1,496668,0.00637447953159857,0.00617313779023412,0.00682548503225495,0.0770554978375897,0.0679931060587757,0.0620656051930062,0.0613850701071943,0.0592830623273495,0.0552099188995466,0.0503777171067997,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"334","CA1200587",40000,1,824,1922,1936736,"y","y","n","Bin A",26,75,"SC","DISTRICT 01 - KLAMATH","BRICELAND C.S.D.","O","Billing is done through property tax role, split between the two property tax bills per year.",NA,5480,273,566,587,3772,2167,176,NA,NA,NA,NA,NA,100,NA,NA,NA,556,497,265,151,246,160,607,NA,NA,NA,NA,NA,NA,NA,1000,NA,"April 2019 includes approximately $4000 in legal fees and $1100 for insurance.  August 2019 includes approximately $3500 in legal fees.  Sept 2019 includes approximately $1400 in legal fees.  total revenue for 2019 equals $10,518, none of which was accrued during the months in question, except for a $100 donation.  Total revenue for 2020 $11,640, not collected during months in questions, except for the $1,000 donation in Oct.  System operates with volunteer staff and some donations, that's why we are able to operate with such a small budget.",0,40000,40000,"E","N",1,824,"The delinquent account is two years past due.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT01-KLAMATH\Complete\Completed-Survey_DISTRICT01-CA1200587-BRICELANDCSD.xlsx","single","95560",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,"Small/Medium",10.08,60351,19.6,40000,40000,NA,NA,NA,NA,NA,1,1,"low",3,1,134098,0.00944831391967069,0.00813584095213948,0.00840430133186177,0.0638711986755955,0.0567793703112649,0.0527077212188101,0.0546316872734866,0.0545869438768662,0.0503288639651598,0.046600247580128,5,"SC",1,0.0384615384615385,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"335","CA0300053",5000,0,0,27114,724,"y","y","n","Bin A",24,44,"SC","DISTRICT 10 - STOCKTON","RANCHO DEL ORO","M",NA,"N",NA,NA,NA,NA,NA,NA,NA,2142,NA,NA,NA,NA,NA,NA,NA,724,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,NA,NA,NA,NA,27114,"Expenses for 2020 include monthly maintenance and constructing the new pumphouse. $25000 was utilized for the pumphouse",0,5000,5000,"F","N",0,0,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT10-STOCKTON\Complete\Survey_DISTRICT10-CA0300053-RANCHODELORO_COMPLETE.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",25.31,77625,24.8,5000,5000,1445.94594594595,1445.94594594595,36.6405405405405,0,0,0,0,"very low",2,2,38531,0.00934312631387714,0.0081752355246425,0.00791570423814591,0.0558511328540656,0.0601853053385586,0.0509200384106304,0.0533596325036983,0.0508421790246814,0.0476499442007734,0.0440943655757702,6,"SC",1,0,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"336","CA1500458",22000,4,1050,7000,8050,"y","y","n","Bin A",24,67,"SC","DISTRICT 19 - TEHACHAPI","R.S. MUTUAL WATER COMPANY","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,5410,NA,NA,NA,NA,NA,NA,NA,8050,NA,NA,NA,NA,NA,NA,NA,5800,NA,NA,NA,NA,NA,NA,NA,7000,"Monthly details of revenue and expenses are not available.",0,NA,22000,NA,"N",4,1050,"The Water Company will incur $4000 per year, an expense to cover for PFAS testing.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT19-TEHACHAPI\Complete\Survey_DISTRICT19-CA1500458-RSMUTUALWATERCOMPANY-Partial.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,927251,0.0219886524792101,0.0235847683097673,0.0243418448726397,0.0665515593943819,0.0697588894484881,0.0710066637835926,0.0770783746795636,0.0735227031300047,0.0687526894012517,0.0632072653467076,NA,"SC",1,0.166666666666667,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"337","CA1500553",61310,1,216,73304,73304,"y","y","n","Bin A",24,62,"SC","DISTRICT 12 - VISALIA","RANCHOS DEL RIO","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,93568.77,NA,NA,NA,NA,NA,NA,NA,73304,NA,NA,NA,NA,NA,NA,NA,44510.74,NA,NA,NA,NA,NA,NA,NA,73304,"The Water System did not report monthly expenses or monthly revenue.",0,61310,61310,"F","N",1,216,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT12-VISALIA\Complete\Survey_DISTRICT12-CA1500553-RANCHOSDELRIO_COMPLETE_VA.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,927251,0.0219886524792101,0.0235847683097673,0.0243418448726397,0.0665515593943819,0.0697588894484881,0.0710066637835926,0.0770783746795636,0.0735227031300047,0.0687526894012517,0.0632072653467076,6,"SC",1,0.0416666666666667,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"338","CA2701888",35116,1,1000,10850,35758.68,"y","y","n","Bin A",24,55,"SC","LPA57 - MONTEREY COUNTY","CACHAGUA MUTUAL WS (#4)","M",NA,NA,4520,1792,3366,494,2502,1654,1614,NA,1287,2153,2128,1698,1970,3287,2304,NA,4826,877.41,3371,3838,944.02,1171,1093,NA,2019,3254,1351,3244,2018,2897,1458,NA,NA,0,35116,35116,"F","N",1,1000,"This delinquent account is an ongoing problem and has nothing to do with the current situation (not related to COVID)","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT05-MONTEREY\Complete\Survey_LPA57-CA2701888-CACHAGUAMUTUALWS(#4).xlsx","single","93924",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"Small/Medium",5.15,99801.96,36.88,35116,35116,NA,NA,NA,NA,NA,0,0,"very low",1,1,448732,0.0336169473093071,0.0335523207616127,0.0310207428933083,0.0837537773102877,0.0698345560379024,0.0613974488113172,0.0588926129627484,0.0555788310171773,0.0519486018380681,0.0505557883101718,6,"SC",1,0.0416666666666667,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"339","CA4300550",38822,0,0,23174.86,22436.62,"y","y","n","Bin A",24,60,"SC","DISTRICT 17 - SANTA CLARA","VISTA GRANDE WATER USERS ASSOCIATION","M",NA,NA,1806.17,2120.13,5378.51,5734.3,100,2927.02,2264.37,20330.5,2000,NA,3762.42,1920,8266.86,NA,6487.34,22436.62,7517.82,1368.1,1911.44,2121.68,7443.52,4380.9,5545.2,30288.66,2597.88,3346.35,3306.77,3357.03,3817.18,3514.99,3234.66,23174.86,"Expenses higher than revenue due to water system improvements and increased operation costs in late 2019. Expenses billed in early 2020.",0,38822,38822,"C","N",0,0,"No additional comments.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT17-SANTACLARA\Complete\Survey_DISTRICT17-CA4300550-VISTAGRANDEWATERUSERSASSOCIATION - COMPLETE.xlsx","single","95033","0",0,0,0,0,0,0,0,0,0,0,0,"Small/Medium",5.21,154088,21.5,38822,38822,274.291038296181,274.291038296181,0.765133221476288,1,4,3,2.66666666666667,"medium high",2,1,1967585,0.00517385525911206,0.00526076382977101,0.00602413618725493,0.0643555424543285,0.0609051197279914,0.0584472843612855,0.059975045550764,0.0588274458282615,0.055712967927688,0.0501513276427702,3,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"340","CA4900892",11000000,0,38041.5,33565,2850602,"y","y","n","Bin A",24,45,"SC","DISTRICT 18 - SONOMA","SUMMIT VIEW RANCH MUTUAL WATER CO.","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"F",NA,NA,NA,"No response from the Board President.    On November 20, 2020 DDW received the following via emai: As Secretary of Summit View Ranch HOA, I’m responding to your email and survey data.  Our water system has not experienced any impact from Covid-19.
Sandy Dodge,
Secretary,
Summit View Ranch HOA","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT18-SONOMA\Complete\Survey_DISTRICT18-CA4900892-SUMMITVIEWRANCHMUTUALWATERCOpartial.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",9.63,94103,33,NA,NA,NA,NA,NA,NA,NA,0,0,"very low",1,1,496668,0.00637447953159857,0.00617313779023412,0.00682548503225495,0.0770554978375897,0.0679931060587757,0.0620656051930062,0.0613850701071943,0.0592830623273495,0.0552099188995466,0.0503777171067997,6,"SC",1,NA,0,NA,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"341","CA3900835",0,4,13663,86716.91,3979415,"y","y","n","Bin A",22,70,"SC","LPA69 - SAN JOAQUIN COUNTY","WAYSIDE MOTEL APARTMENTS WTR SYS","BM",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The new owner just took over in January 2020, and does not have financial information for the water system from 2019. The new owner also says that he cannot estimate the 2020 monthly revenue and monthly expenses of the water system because the meter covers the office building and apartments. I tried explaing that I am gathering information for the entire water system, but he kept insisting that the office building was not included in the water system.",0,NA,0,"A","Y",4,13663,"Many people are not paying their rent.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT10-STOCKTON\Complete\Survey_LPA69-CA3900835-WAYSIDEMOTELAPARTMENTSWTRSYS_complete.xlsx","single","95240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"Small/Medium",34.99,86231,18.7,0,0,NA,NA,NA,NA,NA,5,5,"extreme",1,1,782545,0.0151927365199445,0.014771035531503,0.0145691302097643,0.0729823843996192,0.0691129583602221,0.0680037569724425,0.0730092199170655,0.0713300832539982,0.0687180928892268,0.0632998741286444,1,"SC",1,0.181818181818182,0,1,1,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
