DOMAINVALUE	STRATUM	ID	Y1	Y2	Y3	X1	X2	LABEL
4	4*1	LAWSON S LANDING	9.34	91399	30.9	4	1	5
4	4*1	WHITE FENCE FARMS MWC NO.3	26.06	66633.43	33.11	4	1	5
4	4*1	MINERAL COUNTY WATER DISTRICT	25.73	46371	31.6	4	1	5
4	4*1	GOLDEN STATE WATER CO - LUCERNE	23.81	44978	32.7	4	1	5
4	4*1	LANDALE MUTUAL WATER COMPANY	30.47	61914	27.9	4	1	5
4	4*1	NYELAND ACRES MUTUAL WATER CO	26.75	63812.77	38.23	4	1	5
4	4*1	WEST VALLEY COUNTY WATER DISTRICT	16.89	59911	42.8	4	1	5
4	4*1	DAGGETT COMM SVCS DIST	34.41	57231.02	29.1	4	1	5
4	4*1	SAN JOAQUIN COUNTY - WILKINSON MANOR	41.42	87344	30.4	4	1	5
4	4*1	CSA 42 ORO GRANDE	37.62	34301	30.5	4	1	5
4	4*1	TAHOE PARK WATER COMPANY	2.06	78726.38	40.44	4	1	5
4	4*1	GASQUET C.S.D.	18.06	53547	26.2	4	1	5
4	4*1	ROLLING GREEN UTILITIES, INC.	18.13	52454	20.3	4	1	5
4	4*1	JOHN LATORACCA CORRECTIONAL FACILITY	43.51	57462	20.8	4	1	5
4	4*1	CUESTA LA HONDA GUILD INC	19.82	121126	24.3	4	1	5
4	4*1	KENWOOD VILLAGE WATER COMPANY (PUC)	7.45	94542.47	26.66	4	1	5
4	4*1	YERBA BUENA WATER COMPANY	10.34	232211.05	30.66	4	1	5
4	4*1	SUNNY MESA WATER SYSTEM	38.5	63958.25	35.83	4	1	5
4	4*1	NORMCO WC	26.44	77080	22.8	4	1	5
4	4*1	LAKE MORENA OAK SHORES MWC	27.75	49231	37.8	4	1	5
4	4*1	WHITEHAWK RANCH MWC	9.27	74250	32.8	4	1	5
4	4*1	FIRST MACE MEADOW # 1	18.41	52188	44.8	4	1	5
4	4*1	WINTERHAVEN COUNTY WATER DISTRICT	14.4	23462	28.8	4	1	5
4	4*1	MONROE/LEINBERGER CNTR - WATERS	30.97	94967	26.9	4	1	5
4	4*1	FCSA #34/ MILLERTON NEW TOWN	10.47	72500	28.5	4	1	5
4	4*1	DEL ORO WATER CO.-LIME SADDLE MARINA	18.59	42865	26.3	4	1	5
4	4*1	RIVERDALE VILLAGE	57.94	20389	39.4	4	1	5
4	4*1	THUNDERBIRD CWD	33.64	59417	32.5	4	1	5
4	4*1	LOS ANGELES CWWD 40, REG. 35-N.E. L.A.	20.11	30965.03	30.75	4	1	5
4	4*1	PONDEROSA BASIN MUTUAL WTR CO	13.47	75588	39	4	1	5
4	4*1	CENTER WATER CO	33.64	59417	32.5	4	1	5
4	4*1	SIERRA CEDARS CSD	14.16	72925	14.2	4	1	5
4	4*1	FEATHER RIVER RV & MHP	20.01	53958	35.9	4	1	5
4	4*1	MADISON SERVICE DIST	14.14	63875	23.7	4	1	5
4	4*1	TUD-SCENIC VIEW/SCENIC BROOK	12.91	73809.09	25.41	4	1	5
4	4*1	LAKE HEMET-GARNER VALLEY	16.25	52500	46.5	4	1	5
4	4*1	RANCHERITOS MWC	19.02	49436.28	30.92	4	1	5
4	4*1	EL DORADO MUTUAL WATER CO.	20.74	98336.89	31.9	4	1	5
4	4*1	CALAM - WALNUT GROVE	27.53	56837	29	4	1	5
4	4*1	MCKINNEY WATER DISTRICT	15.43	74074	20.9	4	1	5
4	4*1	TAHOE CITY PUD - MCKINNEY/QUAIL	15.43	74074	20.9	4	1	5
4	4*1	INYOKERN CSD	18.96	69767	36.2	4	1	5
4	4*1	FCWWD #18/FRIANT	17.74	90141.31	19.01	4	1	5
4	4*1	SLOCSA #10A - CAYUCOS	7.29	63205	32.8	4	1	5
4	4*1	MEADOWCREEK MUTUAL WATER COMPANY	11.68	55703	19.9	4	1	5
4	4*1	LACSD - RIMFOREST	26.26	45451.13	48.34	4	1	5
4	4*1	TRANQUILLITY IRRIGATION DISTRICT	48.18	35368	30.5	4	1	5
4	4*1	DEL ORO TRAVER DISTRICT	52.59	36042	32.5	4	1	5
4	4*1	LIMONEIRA RANCH #1	22.22	75559	26.5	4	1	5
4	4*1	NORTH TAHOE PUD - DOLLAR COVE	6.32	59514.43	34.6	4	1	5
4	4*1	HEMLOCK MUTUAL WATER CO.	50.03	65143	35	4	1	5
4	4*1	SENIOR CANYON MUTUAL WATER CO	12.95	73447	34.4	4	1	5
4	4*1	PLACER CWA - ALTA	11.77	64554	41	4	1	5
4	4*1	NORTH EDWARDS WD	42.27	36218	32.9	4	1	5
4	4*1	DEER LODGE WATER SYSTEM	17.45	77321	39.3	4	1	5
4	4*1	LEE VINING PUBLIC UTILITY	13.8	54559	22.7	4	1	5
4	4*1	AVERYDALE MWC	27.67	42442.98	37.78	4	1	5
4	4*1	SAN JOAQUIN COUNTY - THORNTON	33.21	44938	39.2	4	1	5
4	4*1	CITY OF MODESTO - GRAYSON	47.34	63259	30.2	4	1	5
4	4*1	CANON MANOR WATER SYSTEM	9.28	87571.42	47.05	4	1	5
4	4*1	DESCANSO COMMUNITY SERVICES DISTRICT	14.68	92917	29	4	1	5
4	4*1	DE ANZA MOON VALLEY WATER COMPANY	15.45	68913	34.4	4	1	5
4	4*1	SHASTA FOREST VILLAGE M.W.C.	15.84	47298	33.6	4	1	5
4	4*1	CAL AM WATER COMPANY - CHUALAR	23.89	66563	28.9	4	1	5
4	4*1	VICTORY MUTUAL WATER COMPANY	65.67	42518	36.5	4	1	5
4	4*1	RANCHO PAUMA MUTUAL WC	14.66	84589	37.2	4	1	5
4	4*1	SAN MARTIN COUNTY WATER DISTRICT	26.86	112144.73	30.1	4	1	5
4	4*1	CSA 62	32.58	44107	24.2	4	1	5
4	4*1	LAKE ALPINE WATER COMPANY	11.34	64688	15	4	1	5
4	4*1	CWS - TULCO WATER COMPANY	38.89	86573	31.1	4	1	5
4	4*1	SHAVER LAKE HEIGHTS MWC	14.16	72925	14.2	4	1	5
4	4*1	CASA LOMA WATER CO, INC.	78.38	30767.63	36.9	4	1	5
4	4*1	GRAEAGLE WATER COMPANY	9.27	74250	32.8	4	1	5
4	4*1	CAL AM WATER COMPANY - BISHOP	4.28	132820	28.6	4	1	5
4	4*1	LEWISTON COMMUNITY SERVICES DISTRICT	8.56	40139	38.1	4	1	5
4	4*1	BERRYESSA HIGHLANDS	8.07	67759	33.5	4	1	5
4	4*1	ORLEANS C.S.D.	15.18	41938	24.7	4	1	5
4	4*1	HILLCREST MOBILE ESTATES	30.74	62310	34.8	4	1	5
4	4*1	OAKWOOD LAKE WATER DISTRICT-SUBDIVISION	54.37	89442.54	29.84	4	1	5
4	4*1	DEL RIO MUTUAL	53.9	42705.68	37.8	4	1	5
4	4*1	PLACER CSA - SHERIDAN	20.03	84912.8	31.37	4	1	5
4	4*1	CSA 70 W-3 HACIENDA	23.37	50974	33	4	1	5
4	4*1	ADVENTIST HEALTH - ST. HELENA HOSPITAL	11.21	92452	25.6	4	1	5
4	4*1	A.F.P. MUTUAL WATER COMPANY	36.4	61745	24.7	4	1	5
4	4*1	RIVER RANCH MHP	34.51	64107	22.4	4	1	5
4	4*1	POINT ARENA WATER WORKS	13.91	53958	31.2	4	1	5
4	4*1	PINE HILLS MUTUAL WATER COMPANY	14.68	92917	29	4	1	5
4	4*1	TRINITY CENTER M.W.C. .	8.56	40139	38.1	4	1	5
4	4*1	GOLDEN STATE WATER MORONGO DELNORTE	23.37	50974	33	4	1	5
4	4*1	CEDAR LODGE RESORT	13.47	75588	39	4	1	5
4	4*1	STRAWBERRY LODGE MWC	27.11	47486.9	45.69	4	1	5
4	4*1	DEL ORO CALIFORNIA PINES DISTRICT	22.38	42775	38.4	4	1	5
4	4*1	PLANTATION ON THE LAKE PARK	NA	46615	33.3	4	1	5
4	5*1	CAL AM WATER COMPANY - TORO	3.52	121566.97	27.03	5	1	6
4	5*1	NAF EL CENTRO	48.09	34875	40.6	5	1	6
4	5*1	BELLFLOWER HOME GARDEN WATER COMPANY	46.59	53951.89	34.67	5	1	6
4	5*1	FAIROAKS PWS #44	46.11	96083.76	28.13	5	1	6
4	5*1	WHITE FENCE FARMS MWC NO. 1	26.07	66604.08	33.12	5	1	6
4	5*1	GOLDEN STATE WATER COMPANY - EDNA	9.69	106823.91	26.62	5	1	6
4	5*1	TASCO SPRECKELS WATER COMPANY	39.05	67523.08	26.26	5	1	6
4	5*1	PHOENIX LAKE ESTATES CC MWC	12.9	73835	25.4	5	1	6
4	5*1	DEL ORO RIVER ISLAND SERV TERR #1	42.91	36614.22	46.34	5	1	6
4	5*1	CAL AM WATER COMPANY - HIDDEN HILLS	3.04	118116.18	33.01	5	1	6
4	5*1	LAYTONVILLE COUNTY WATER DISTRICT	16.18	39028	36.2	5	1	6
4	5*1	CALIFORNIA WATER SERVICE CO-LEONA VALLEY	8.09	113002.6	29.29	5	1	6
4	5*1	OID-OAKDALE RURAL WATER SYSTEM #1	33.75	96442	30.9	5	1	6
4	5*1	FOREST LAKES MWC	9.66	93333	28.3	5	1	6
4	5*1	CITY OF MODESTO - HILLCREST (DEL RIO)	36.54	72749.15	25.7	5	1	6
4	5*1	DEL ORO WATER COMPANY - STRAWBERRY DIV.	17.81	62355	29.8	5	1	6
4	5*1	MAXWELL PUBLIC UTILITY DISTRICT	21.43	53239	24.8	5	1	6
4	5*1	THOUSAND TRAILS SAN BENITO PRESERVE	29.28	82115	25.3	5	1	6
4	5*1	INVERNESS PUBLIC UTILITY DIST	4.83	75625	30.3	5	1	6
4	5*1	WILD WINGS GOLF COMMUNITY	30.97	94967	26.9	5	1	6
4	5*1	SONOMA COUNTY CSA 41-FITCH MOUNTAIN	11.65	95894.33	25.26	5	1	6
4	5*1	SONORA WATER COMPANY INC	21.56	52797.91	31.77	5	1	6
4	5*1	TRINIDAD, CITY OF	13.03	48454	42.9	5	1	6
4	5*1	GUADALUPE VALLEY MID	36.77	111233	34	5	1	6
4	5*1	SBDNO COUNTY SERVICE AREA 70 CEDAR GLEN	17.05	73773.38	36.68	5	1	6
4	5*1	MARIANA RANCHOS CWD	23.61	47001.52	34.39	5	1	6
4	5*1	PLYMOUTH, CITY OF	21.61	65814.37	24.67	5	1	6
4	5*1	GLEN IVY HOT SPRINGS	24.6	115452	43.9	5	1	6
4	5*1	PORTERVILLE DEVELOPMENTAL CENTER	57.84	42532	35.5	5	1	6
4	5*1	SAN JOAQUIN COUNTY-RAYMUS VILLAGE	58.1	65919	32.4	5	1	6
4	5*1	VINEYARD AVE ESTATES MWC	27.9	52500	39.7	5	1	6
4	5*1	LAKESIDE PARK ASSOCIATION	17.9	39884	29.5	5	1	6
4	5*1	BLUE LAKE, CITY OF	13.81	51061.02	32.85	5	1	6
4	5*1	U.S. COAST GUARD TRAINING CENTER	16.96	86407.53	31.98	5	1	6
4	5*1	RIO MANOR MUTUAL WATER CO	31.78	102358	44.8	5	1	6
4	5*1	SONORA MEADOWS MUTUAL WTR CO	12.9	73835	25.4	5	1	6
4	5*1	SUNDALE MUTUAL WATER COMPANY A, B	22.07	56574.06	37.8	5	1	6
4	5*1	CITY OF MODESTO - SOUTH TURLOCK	46.92	49618	27.3	5	1	6
4	5*1	LOS ANGELES CWWD 40, REG. 39-ROCK CREEK	16.38	50732	33.2	5	1	6
4	5*1	MIDWAY HEIGHTS C. W. D.	8.1	85618.87	19.13	5	1	6
4	5*1	IRONWOOD CAMP	40.78	54174	32.5	5	1	6
4	5*1	BAKMAN WATER-ROLLING HILLS	46.94	67568	34.6	5	1	6
4	5*1	USMC/MTN WARFARE TRNG CTR - BRIDGEPORT	13.8	54559	22.7	5	1	6
4	5*1	GREEN VALLEY CWD	9.3	65055.15	36.91	5	1	6
4	5*1	GILBERT STREET COMPLEX	73.28	15909	29.8	5	1	6
4	5*1	CAMP MEEKER WATER SYSTEM	9.16	70196.55	39.87	5	1	6
4	5*1	SLO CSA NO. 16 - SHANDON	18.45	82475	35.9	5	1	6
4	5*1	HIGHLAND MOBILE HOME PARK	13.59	52426.73	22.69	5	1	6
4	5*1	SQUAW VALLEY PSD	5.11	75390.13	25.85	5	1	6
4	5*1	FALLSVALE SERVICE COMPANY	23.93	55060	32.9	5	1	6
4	5*1	RURAL NORTH VACAVILLE WATER DISTRICT	22.18	114091.82	41.99	5	1	6
4	5*1	BAKER COMMUNITY SERVICES DISTRICT	40.78	54174	32.5	5	1	6
4	5*1	WEST SAN MARTIN WATER WORKS INC	24.64	112784.81	25.94	5	1	6
4	5*1	GERBER LAS FLORES CSD	29.9	45000	30.8	5	1	6
4	5*1	CAL AM WATER COMPANY - AMBLER PARK	6.55	143808.3	26.94	5	1	6
4	5*1	CCWD - WEST POINT	12.29	35556.92	36.82	5	1	6
4	5*1	CALIFORNIA-AMERICAN GEYSERVILLE (PUC)	15.51	93148	29.2	5	1	6
4	5*1	SANTA NELLA COUNTY WATER DISTRICT	55.12	53057.18	22.4	5	1	6
4	5*1	DON PEDRO REC AG:FLEM.MEADOWS	22.43	65357	23	5	1	6
4	5*1	PINECREST PERMITTEES ASSN	17.81	62355	29.8	5	1	6
4	5*1	WATERFORD-RIVER POINTE	34.03	63744.06	27.9	5	1	6
4	5*1	SLO CWWD NO. 23 - SANTA MARGARITA	16.06	69831	38.5	5	1	6
4	5*1	KNIGHTS LANDING SVC. DIST.	29.95	49063	21.9	5	1	6
4	5*1	NORTHSTAR CSD - MARTIS VALLEY	3.28	91944	28.7	5	1	6
4	6*1	EASTSIDE WATER ASSOCIATION	36.67	53869	39.8	6	1	3
4	6*1	VALLEY OF ENCHANTMENT MWC	41.27	53424	35.8	6	1	3
4	6*1	LOS ALAMOS COMMUNITY SERVICES DISTRICT	15.18	83668.82	26.88	6	1	3
4	6*1	TUD - PONDEROSA	14.51	69128.7	27.53	6	1	3
4	6*1	CAL AMERICAN WC - LAS POSAS ESTATES	20.37	121656.16	24.22	6	1	3
4	6*1	NORTH MARIN WD - PT. REYES	9.3	91229.73	30.89	6	1	3
4	6*1	BUCKINGHAM PARK WATER DISTRICT	19.54	52585	27.6	6	1	3
4	6*1	LAKE ELIZABETH MUTUAL WATER CO.	7.62	101695.88	29.73	6	1	3
4	6*1	LOS MOLINOS COMM. SERVICES DIST.	31.21	43229	26.2	6	1	3
4	6*1	NAVAL BASE VENTURA COUNTY, POINT MUGU	38.88	77501.64	32.54	6	1	3
4	6*1	RIVERSTONE/ROOTCREEK WATER DISTRICT	46.94	67568	34.6	6	1	3
4	6*1	ALAMEDA POINT	39.14	57445.56	29.28	6	1	3
4	6*1	VENTURA CWWD NO. 17 - BELL CANYON	14.65	139822.72	29.5	6	1	3
4	6*1	CASTLE AIRPORT	41.39	50123.17	27.61	6	1	3
4	6*1	VENTURA CWWD NO. 38 - LAKE SHERWOOD	18.3	135796.93	32.55	6	1	3
4	6*1	DEL ORO WATER CO-FERNDALE	16.04	50594	33.5	6	1	3
4	6*1	MADERA CO CMD19-PARKWOOD	57.58	44190	33.5	6	1	3
4	6*1	WARRING WATER SERVICE INC	33.16	52250	30	6	1	3
4	6*1	NACIMIENTO WATER COMPANY	8.65	68510	32.8	6	1	3
4	6*1	SUBURBAN WATER SYSTEMS-COVINA KNOLLS	27.53	75514.97	27.65	6	1	3
4	6*1	BIG BASIN WATER COMPANY	9.41	96821.17	39.72	6	1	3
4	6*1	TUD - CEDAR RIDGE WATER SYSTEM	13.44	72485.71	25.76	6	1	3
4	6*1	PLUMAS EUREKA CSD	9.27	74250	32.8	6	1	3
4	6*1	USMC NEBO (BARSTOW)	43.03	47445.18	27.59	6	1	3
4	6*1	HOWELL MOUNTAIN MUTUAL WATER COMPANY	11.21	92452	25.6	6	1	3
4	6*1	MADERA CO SA1-INDIAN LAKES	14.11	62313	24.7	6	1	3
4	6*1	FCSA #47/QUAIL LAKE ESTATES	23.63	120137	40.3	6	1	3
4	6*1	LAND PROJECTS MUTUAL WATER CO.	22.07	56574	37.8	6	1	3
4	6*1	MI WUK VILLAGE MUT WTR CO	17.81	62355	29.8	6	1	3
4	6*1	SAN MIGUELITO MWC	8.02	97463	31.7	6	1	3
4	6*1	MAJESTIC PINES COMMUNITY SD	13.88	43274	38.8	6	1	3
4	6*1	STINSON BEACH COUNTY WTR DIST	4.2	84118	34.2	6	1	3
4	6*1	CITY OF BIGGS	27.26	60701	23.7	6	1	3
4	6*1	JACKSON VALLEY IRRIGATION DISTRICT	28.93	67688	38.8	6	1	3
4	6*1	BIOLA COMMUNITY SERVICES DIST	36.06	50833	23.5	6	1	3
4	6*1	PENNGROVE WATER COMPANY (PUC)	13.61	83382.06	41	6	1	3
4	6*1	DURHAM IRRIGATION DISTRICT	17.67	86838	24.5	6	1	3
4	6*1	GOLDEN STATE WATER CO - APPLE VLY NORTH	21.48	51794.24	29.49	6	1	3
4	6*1	MADERA CO SA3-PARKSDALE	40.11	61418.95	30.98	6	1	3
4	6*1	CALAM - ISLETON	29.85	43281.04	40.22	6	1	3
4	6*1	MT BALDY HOMEOWNERS ASSN.	18.35	54098.12	42.61	6	1	3
4	6*1	KINNELOA IRRIGATION DIST.	8.37	142775.95	21.52	6	1	3
4	6*1	DEVORE WC	26.77	107069.03	23.72	6	1	3
4	6*1	VINEYARD AVENUE ACRES MWC	27.9	52505.59	39.7	6	1	3
4	6*1	CAL AMERICAN WC - RIO PLAZA	27.9	52519.51	39.7	6	1	3
4	6*1	SAN JOAQUIN COUNTY - COLONIAL HEIGHTS	32.22	61585.04	28.2	6	1	3
4	6*1	AVILA BEACH COMMUNITY SERVICES DISTRICT	8.02	97463	31.7	6	1	3
4	6*1	HOME GARDEN CSD	62.11	33676	27.9	6	1	3
4	6*1	CRESTVIEW MUTUAL WATER CO	21.1	123614.36	24.06	6	1	3
4	6*1	GATEWAY	49.08	50725	33.1	6	1	3
4	6*1	MORRO ROCK MUTUAL WATER CO	7.29	63205	32.8	6	1	3
4	6*1	RESORT IMPROVEMENT DISTRICT #1	10.08	60351	19.6	6	1	3
4	6*1	CHRISTIAN VALLEY PARK CSD	12.9	95078	33.7	6	1	3
4	6*1	GOLDEN STATE WATER COMPANY - TANGLEWOOD	21.56	74468	28.3	6	1	3
4	6*1	WEIMAR WATER COMPANY	8.18	63903.87	33.97	6	1	3
4	6*1	LE GRAND COMM SERVICES DIST	40.24	50017.23	23.97	6	1	3
4	6*1	FIELDBROOK GLENDALE C.S.D.	10.87	50874.7	29.18	6	1	3
4	6*1	DEMPSEY ROAD MUTUAL WATER CO	21.95	68472.8	33.72	6	1	3
4	6*1	LINDEN COUNTY WATER DISTRICT	22.26	83667	21.8	6	1	3
4	7*1	SANTA LUCIA PRESERVE WS	2.67	85620.12	36.52	7	1	4
4	7*1	MESA CREST WATER CO.	7.08	194223.08	33.82	7	1	4
4	7*1	SAN JUAN BAUTISTA, CITY OF	27.24	79063	40	7	1	4
4	7*1	CAYUCOS BEACH MUTUAL WATER COMPANY	7.29	63205	32.8	7	1	4
4	7*1	PACIFIC UNION COLLEGE	11.21	92452	25.6	7	1	4
4	7*1	CEDARPINES PARK MWC	41.27	53424	35.8	7	1	4
4	7*1	SEASIDE MUNICIPAL WATER SYSTEM	14.72	72316.5	32.54	7	1	4
4	7*1	TREASURE ISLAND	49.09	59063	29.7	7	1	4
4	7*1	LERDO SHERIFF S FACILITY	NA	83000	17.5	7	1	4
4	7*1	WESTMORLAND, CITY OF	46.15	37760	31.8	7	1	4
4	7*1	NPS-ASH MOUNTAIN	23.06	71823	30.9	7	1	4
4	7*1	LITTLE BEAR WATER COMPANY	19.29	65536	23.9	7	1	4
4	7*1	HUME LAKE CHRISTIAN CAMPS, INC	19.14	67417	20.4	7	1	4
4	7*1	ALPINE WATER USERS ASSOCIATION	18.93	71352.37	41.05	7	1	4
4	7*1	AROMAS WATER DISTRICT	21.18	105558.89	27.06	7	1	4
4	7*1	PLACER CWA - COLFAX	8.68	62751.98	32.86	7	1	4
4	7*1	CENTRAL CA WOMENS FACILITY	50.88	42292	23.2	7	1	4
4	7*1	LOST HILLS UTILITY DISTRICT	48.41	35907.4	27.14	7	1	4
4	7*1	GOLDEN STATE WATER COMPANY-CYPRESS RIDGE	14.06	84438	30.5	7	1	4
4	7*1	MT. HERMON ASSOCIATION, INC.	9.53	93514.32	28.38	7	1	4
4	7*1	AGATE BAY WATER COMPANY	1.73	56484.53	32.62	7	1	4
4	7*1	CITY OF VALLEJO-LAKES SYSTEM	26.06	70167.73	33.04	7	1	4
4	7*1	NPS-WOLVERTON	23.06	71823	30.9	7	1	4
4	7*1	PINE VALLEY MUTUAL WC	14.68	92917	29	7	1	4
4	7*1	PIXLEY PUBLIC UTIL DIST	52.66	28778	38	7	1	4
4	7*1	LYNWOOD PARK MUTUAL WATER CO.	63.22	35323	42.62	7	1	4
4	7*1	BOLINAS COMMUNITY PUD	4.2	84118	34.2	7	1	4
4	7*1	NPS-GRANT GROVE	22.52	71207.6	29.43	7	1	4
4	7*1	CENTRAL WATER DISTRICT	9.96	95550.68	32.31	7	1	4
4	7*2	WOODLANDS DEVELOPMENT	14.07	84400.52	30.48	7	2	3
4	8*1	TOWN OF YOUNTVILLE	10.86	63568.67	36.31	8	1	2
4	8*1	CSP - BIG BASIN STATE PARK	9.66	93333	28.3	8	1	2
4	8*1	ARROWHEAD VILLAS MUTUAL SERVICE COMPANY	26.27	45659.04	48.26	8	1	2
4	8*1	MADERA CO MD10A-MADERA RANCHOS	25.9	76639.13	19.26	8	1	2
4	8*1	VENTURA CWWD NO. 19 - SOMIS	18.68	114055.07	25.7	8	1	2
4	8*1	CWSC LAS LOMAS	35.36	71936.99	37.29	8	1	2
4	8*1	MARYGOLD MWC	46.52	44452.54	28.63	8	1	2
4	8*1	HOME GARDENS COUNTY WD	41.49	39969.58	49.14	8	1	2
4	8*1	VALLEY STATE PRISON	50.88	42292	23.2	8	1	2
4	8*1	ESPARTO C.S.D.	14.14	63875	23.7	8	1	2
4	8*1	AMARILLO MUTUAL WATER COMPANY	47.98	60074.35	35.74	8	1	2
4	8*1	CWSC OAK HILLS	18.28	81498.79	20.9	8	1	2
4	8*1	O'CONNOR TRACT CO-OPERATIVE WATER CO.	30.58	57402	37.6	8	1	2
4	8*1	FCWWD #41/SHAVER LAKE	14.16	72925	14.2	8	1	2
4	8*1	CDCR - SIERRA CONSERVATION CENTER	22.43	65357	23	8	1	2
4	8*1	NAVAL BASE VENTURA COUNTY, PORT HUENEME	16.18	51357.59	44.47	8	1	2
4	9*1	SAN JOAQUIN, CITY OF	48.18	35368	30.5	9	1	2
4	9*1	NASA AMES RESEARCH CENTER	24.28	86596.84	45.21	9	1	2
4	9*1	ATASCADERO STATE HOSPITAL	NA	42986	24	9	1	2
4	9*1	CALIFORNIA WATER SERVICE CO.-LANCASTER	20.63	71446.33	28.45	9	1	2
